z,F_mean,F_std,F_count,CI_lower,CI_upper
71.75,0.0361148764892045,0.009297240103304742,4,0.021320892781153074,0.05090886019725593
72.25,0.0349488091579908,0.007806733585071684,4,0.02252655393091582,0.047371064385065775
72.75,0.0332661297180115,0.007290409413031351,4,0.021665461467755887,0.04486679796826712
73.25,0.03226242619240983,0.006388409772696369,4,0.02209704065353011,0.042427811731289546
73.75,0.0311184993801432,0.006717026507765893,4,0.02043021128407519,0.04180678747621121
74.25,0.030590817011904074,0.006916966483793176,4,0.019584379796842737,0.04159725422696541
74.75,0.0290778815505192,0.0067975840357610735,4,0.01826140845078564,0.03989435465025276
75.25,0.028232851744038348,0.00556472710105989,4,0.019378129142696723,0.03708757434537997
75.75,0.027350921072645702,0.006198337771128402,4,0.017487982503329964,0.037213859641961444
76.25,0.027266049083348502,0.005520926822255557,4,0.018481022499732512,0.03605107566696449
76.75,0.026243895125290923,0.006078419670437517,4,0.01657177301421539,0.035916017236366456
77.25,0.025406245491792448,0.006740748777003678,4,0.014680209971680064,0.036132281011904833
77.75,0.024051983749528397,0.0065434851704256995,4,0.01363983864737658,0.03446412885168021
78.25,0.023620243630060076,0.006628423935015171,4,0.013072941999136674,0.03416754526098348
78.75,0.0232733754998889,0.0068240851059846236,4,0.012414733283645833,0.03413201771613197
79.25,0.0226534409693702,0.006731250481585279,4,0.011942519356838207,0.03336436258190219
79.75,0.022221700849901826,0.006904703047880113,4,0.0112347774979963,0.033208624201807355
80.25,0.021099914556582326,0.006548788085235546,4,0.010679331333608594,0.03152049777955606
80.75,0.019885876100983226,0.006438707839370853,4,0.00964045511387793,0.03013129708808852
81.25,0.019727202381862374,0.00616859446179199,4,0.009911592054998931,0.029542812708725816
81.75,0.01935081355976175,0.0068262198436403985,4,0.008488774499535997,0.0302128526199875
82.25,0.019443065722041276,0.006579388685648656,4,0.008973790115205452,0.0299123413288771
82.75,0.018136775104162648,0.005958615651313046,4,0.008655287922097556,0.02761826228622774
83.25,0.018018692336444802,0.005636138134697587,4,0.009050338845024765,0.02698704582786484
83.75,0.0175094604006616,0.006061686408087413,4,0.007863964644056788,0.02715495615726641
84.25,0.01696332759996655,0.005879169818432068,4,0.007608256466562607,0.02631839873337049
84.75,0.016372913761377325,0.005729503867518011,4,0.007255994554230032,0.02548983296852462
85.25,0.016103537447521,0.005956002311825071,4,0.006626208671754888,0.025580866223287112
85.75,0.015465152484546399,0.00556058854601947,4,0.0066170152478035715,0.024313289721289225
86.25,0.0155906154252466,0.004765898728310474,4,0.008007007025611284,0.023174223824881917
86.75,0.014568461467189051,0.0050034307150604316,4,0.0066068866707441175,0.022530036263633986
87.25,0.014627502851047976,0.004878392965956221,4,0.0068648910159319195,0.02239011468616403
87.75,0.0136164191524639,0.004752288934611693,4,0.006054466971664766,0.021178371333263037
88.25,0.014162551953158974,0.00411519045510314,4,0.007614365623466948,0.020710738282851
88.75,0.013623799325446277,0.003908473464335439,4,0.007404545857508326,0.019843052793384226
89.25,0.01286364150826265,0.0034818046992739792,4,0.00732331325779972,0.018403969758725578
89.75,0.01295589367054225,0.0039609533469360655,4,0.006653132998362242,0.019258654342722257
90.25,0.01296696393001575,0.0036298148700845355,4,0.007191118468932546,0.018742809391098954
90.75,0.012509393205109149,0.003434363847572134,4,0.007044553936255257,0.017974232473963042
91.25,0.012852571248789125,0.00360721384595895,4,0.007112689060567976,0.018592453437010274
91.75,0.01216252507493795,0.0032696748437479723,4,0.006959742761954634,0.017365307387921268
92.25,0.012483562599670825,0.003812750506060884,4,0.006416625719178744,0.018550499480162908
92.75,0.012524153551073825,0.0035541184462313706,4,0.00686875799219799,0.01817954910994966
93.25,0.011937429798975826,0.0037231077013650075,4,0.0060131346247836,0.017861724973168052
93.75,0.01171602460950485,0.0033770212489348133,4,0.0063424302112353274,0.017089619007774372
94.25,0.012324888880549974,0.003716501528115042,4,0.006411105602183458,0.01823867215891649
94.75,0.011837797463713875,0.004465941817617764,4,0.004731487445167807,0.018944107482259942
95.25,0.01167543365810185,0.004118092436869002,4,0.005122629627835438,0.01822823768836826
95.75,0.011778756079854975,0.004648813863018649,4,0.004381455828695995,0.019176056331013956
96.25,0.011575801322839925,0.00416549367837405,4,0.004947571339626701,0.01820403130605315
96.75,0.0114097474307367,0.0046729959230501356,4,0.003973968125777036,0.018845526735696363
97.25,0.0110481189546008,0.0049122836450563095,4,0.0032315794862419183,0.01886465842295968
97.75,0.0107049409109208,0.004833382285642278,4,0.0030139511124364637,0.018395930709405137
98.25,0.0103174818293466,0.004929543070206636,4,0.0024734787640872235,0.018161484894605978
98.75,0.00984146067198405,0.0050451656370015426,4,0.0018134763014727075,0.017869445042495394
99.25,0.0099595434397019,0.005059855423629978,4,0.001908184340600019,0.01801090253880378
99.75,0.01001489473706965,0.005448807253037094,4,0.0013446264817526532,0.018685162992386647
100.25,0.00950197271479525,0.005619943979837947,4,0.0005593877375253443,0.018444557692065155
100.75,0.0090665425088357,0.005291762439571887,4,0.0006461675967069057,0.017486917420964494
101.25,0.00884144723287355,0.005613293136146491,4,-9.055476792990506e-05,0.017773449233677005
101.75,0.008966910173573801,0.005644470292157622,4,-1.4701639708103106e-05,0.017948521986855703
102.25,0.008904178703223676,0.005709314729993893,4,-0.0001806150808633649,0.01798897248731072
102.75,0.008704914032699825,0.005928827258517975,4,-0.0007291731690697526,0.018139001234469404
103.25,0.0085573105730525,0.006285139206779442,4,-0.001443748450353749,0.01855836959645875
103.75,0.00850564936217595,0.006255268775636074,4,-0.00144787913961557,0.018459177863967467
104.25,0.007907855350604375,0.0057373697669302415,4,-0.0012215802578040141,0.017037290959012765
104.75,0.007822983361307176,0.005330058825133482,4,-0.000658329646189738,0.016304296368804087
105.25,0.00742076393376825,0.004930947945659016,4,-0.00042547460183753067,0.015267002469374031
105.75,0.00670119706798765,0.004327626709985525,4,-0.00018502274893381163,0.013587416884909113
106.25,0.00616244444027495,0.0036951310813598086,4,0.0002826663115676666,0.012042222568982233
106.75,0.0058967582129098,0.003166945653368181,4,0.0008574409661109882,0.010936075459708611
107.25,0.0052362327309881,0.003291598518557586,4,-1.4350409432706268e-06,0.010473900502919471
107.75,0.00469748010327545,0.002538790232906626,4,0.000657698304972718,0.008737261901578183
108.25,0.00444655422187505,0.0023639720536346534,4,0.0006849471579326227,0.008208161285817476
108.75,0.0041882481674922496,0.002046118853227557,4,0.0009324164751789935,0.007444079859805506
109.25,0.0038745908157416997,0.0019442052188285883,4,0.0007809264580539883,0.006968255173429411
109.75,0.00333952827452025,0.001578109253104874,4,0.0008284042935809929,0.005850652255459507
110.25,0.003328458015046675,0.0014646994075907028,4,0.0009977944060271349,0.005659121624066215
110.75,0.0031882347283817497,0.0013380181022741558,4,0.0010591493453888257,0.005317320111374674
111.25,0.0029852799713667,0.0011711554006123461,4,0.0011217103825704644,0.004848849560162936
111.75,0.00301849074978735,0.0012445752399173275,4,0.0010380938128257628,0.004998887686748937
112.25,0.002789705387334025,0.001303319882202846,4,0.0007158326154740411,0.004863578159194009
112.75,0.0027601846954046,0.0010705745847819112,4,0.0010566616294693863,0.004463707761339813
113.25,0.0029151683280342253,0.0011520951954554117,4,0.0010819277789778125,0.004748408877090638
113.75,0.0026863829655809,0.0010083956098022719,4,0.0010818005242408445,0.004290965406920956
114.25,0.002712213571019175,0.0010997118142057984,4,0.0009623266710208263,0.004462100471017524
114.75,0.002601510976283725,0.0009848867805096735,4,0.0010343363284055632,0.004168685624161886
115.25,0.002715903657510375,0.001206803093835513,4,0.0007956106339191522,0.004636196681101598
115.75,0.00287088729014005,0.0009798690993620294,4,0.0013116968926765956,0.004430077687603505
116.25,0.002811845906281125,0.001231317225842626,4,0.0008525454282732581,0.004771146384288992
116.75,0.00299635023084025,0.0011643533732014419,4,0.0011436041855451516,0.004849096276135349
117.25,0.002760184695404575,0.001043018030959221,4,0.001100510255919055,0.004419859134890095
117.75,0.00278601530084285,0.0012027266938315288,4,0.0008722087393173972,0.0046998218623683025
118.25,0.002730664003475125,0.001219613127981732,4,0.0007899873569643021,0.004671340649985948
118.75,0.0027491144359310248,0.00123531398000466,4,0.0007834542301651108,0.004714774641696938
119.25,0.0024575976031275997,0.0013192424768921972,4,0.0003583884299477834,0.004556806776307416
119.75,0.002671622619616175,0.0013180583981183872,4,0.0005742975799957971,0.004768947659236553
120.25,0.002774945041369275,0.0012579533172629,4,0.0007732605979975759,0.004776629484740974
120.75,0.0028819575496136,0.0015113505941474947,4,0.000477061492446665,0.005286853606780535
121.25,0.00278232521435165,0.001545096395773981,4,0.00032373205633218173,0.005240918372371119
121.75,0.0030369411822432748,0.0014218728938871555,4,0.0007744241133757642,0.005299458251110785
122.25,0.00298158988487555,0.0017676708330526451,4,0.00016883112907197743,0.005794348640679123
122.75,0.00278601530084285,0.001498175115420143,4,0.00040208437047402085,0.005169946231211679
123.25,0.003077532133646275,0.001747070530203379,4,0.0002975530566878943,0.005857511210604656
123.75,0.0028155359927723,0.0016876515528031204,4,0.0001301057683595298,0.00550096621718507
124.25,0.003003730403822625,0.001628974321380767,4,0.00041166874858204446,0.005595792059063206
124.75,0.002915168328034225,0.0021723465313233875,4,-0.0005415197681693748,0.006371856424237824
125.25,0.002715903657510375,0.002022795781417687,4,-0.0005028158229482805,0.00593462313796903
125.75,0.00268269287908975,0.0019839125815862527,4,-0.0004741547535483167,0.005839540511727817
126.25,0.0024871182950570747,0.002106975837607657,4,-0.0008655504398017767,0.0058397870299159264
126.75,0.002450217430145225,0.0018070827392321215,4,-0.00042525446326089006,0.00532568932355134
127.25,0.002214051894709575,0.0016455855098909777,4,-0.00040444186828135584,0.004832545657700506
127.75,0.00208120878102695,0.0015584110927797715,4,-0.0003985710311385474,0.004560988593192447
128.25,0.00180445229418825,0.001487619059498709,4,-0.0005626815955978083,0.004171586183974308
128.75,0.0018967044564678253,0.0015363291520445427,4,-0.0005479380603445046,0.0043413469732801555
129.25,0.0018708738510295501,0.0015917637660524825,4,-0.0006619775070499934,0.004403725209109094
129.75,0.0016310182291027,0.0013045173388390068,4,-0.0004447599634810279,0.003706796421686428
130.25,0.0016974397859439978,0.0013873678334305312,4,-0.0005101720318416156,0.003905051603729611
130.75,0.0016199479696291403,0.0013023374249949559,4,-0.0004523614935751689,0.0036922574328334496
131.25,0.0017085100454175381,0.0013170869348860738,4,-0.00038726917941564205,0.0038042892702507183
131.75,0.0016494686615585977,0.001218086316101291,4,-0.00028877848653833843,0.0035877158096555336
132.25,0.0016273281426115228,0.0011366664409731412,4,-0.0001813618150962701,0.0034360181003193157
132.75,0.001509245374893673,0.0010642045662933423,4,-0.0001841415701397714,0.0032026323199271173
133.25,0.0016125677966467578,0.0011351959999203625,4,-0.0001937823612132583,0.0034189179545067736
133.75,0.0014834147694553826,0.001018749055715218,4,-0.00013764231473098096,0.003104471853641746
134.25,0.00146865442349065,0.0009957491737160944,4,-0.00011580471595067131,0.003053113562931971
134.75,0.0014686544234906577,0.0009936318764537438,4,-0.0001124356235257854,0.003049744470507101
135.25,0.0015018652019113076,0.0010308580957393736,4,-0.0001384600671177627,0.003142190470940378
135.75,0.0013837824341934501,0.0009931109876510575,4,-0.00019647876250020635,0.002964043630887107
136.25,0.001464964336999475,0.0010017752310895313,4,-0.0001290836044536088,0.0030590122784525586
136.75,0.001435443645070025,0.0009745834425118141,4,-0.0001153360928364453,0.0029862233829764952
137.25,0.001409613039631725,0.0009420832487374241,4,-8.945163747558029e-05,0.0029086777167390302
137.75,0.001354261742264,0.000906400224606307,4,-8.802328068958378e-05,0.002796546765217584
138.25,0.0014243733855964502,0.0009614640557778189,4,-0.00010553048039042075,0.002954277251583321
138.75,0.00138378243419345,0.0009340220501676357,4,-0.00010245507711156236,0.002870019945498462
139.25,0.001276769925949175,0.0008588526021435208,4,-8.985621928853625e-05,0.0026433960711868864
139.75,0.0015018652019113,0.0010483916066654237,4,-0.00016635979565040497,0.003170090199473005
140.25,0.001413303126122925,0.0010120887700511506,4,-0.0001971559573115643,0.003023762209557414
140.75,0.001431753558578825,0.0010154288435521624,4,-0.00018402032714200057,0.0030475274442996504
141.25,0.0014169932126141,0.0010149996379633288,4,-0.00019809771123653012,0.00303208413646473
141.75,0.0014575841640170999,0.0009817109688956677,4,-0.00010453705889242591,0.0030197053869266254
142.25,0.001464964336999475,0.000999452733723399,4,-0.00012538799287266865,0.0030553166668716185
142.75,0.001553526412787875,0.001051366018520258,4,-0.00011943153778273537,0.0032264843633584856
143.25,0.001457584164017125,0.0010128777694070523,4,-0.0001541303934598946,0.0030692987214941446
143.75,0.00142437338559645,0.0010563362701214518,4,-0.0002564933443964367,0.0031052401155893367
144.25,0.001476034596473,0.001000442268656822,4,-0.0001158923042955545,0.0030679614972415545
144.75,0.001409613039631725,0.0010057635188015894,4,-0.00019078115756818365,0.0030100072368316336
145.25,0.0014169932126141,0.0010055107644982477,4,-0.00018299879608640142,0.0030169852213146014
145.75,0.0014169932126141,0.001046701776517687,4,-0.0002485428880924937,0.0030825293133206937
146.25,0.0015424561533143,0.0010694547188347687,4,-0.0001592849559979648,0.003244197262626565
146.75,0.001546146239805475,0.0011412573123789514,4,-0.000269848818774046,0.003362141298384996
147.25,0.00159780745068205,0.001127106499823031,4,-0.00019567050732979124,0.003391285408693891
147.75,0.001494485028928925,0.0011551090657406574,4,-0.0003435512603044309,0.003332521318162281
148.25,0.001553526412787875,0.0011648756183851238,4,-0.00030005064113485403,0.003407103466710604
148.75,0.0016937496994528,0.0012684382694254626,4,-0.00032461864255431405,0.003712118041459914
149.25,0.001667919094014525,0.0012369369539650624,4,-0.00030032362549331656,0.0036361618135223664
149.75,0.0015756669317349501,0.0011905281236128003,4,-0.00031872898242933114,0.003470062845899231
150.25,0.0017638613427852752,0.001256191294966014,4,-0.00023501932991214745,0.003762742015482698
150.75,0.001697439785943975,0.0011926992804859613,4,-0.00020041092330489807,0.003595290495192848
151.25,0.0016494686615585999,0.0011887577978973312,4,-0.00024211026933950927,0.003541047592456709
151.75,0.0014871048559465748,0.0010512278604002912,4,-0.00018563325422481908,0.003159842966117969
152.25,0.001568286758752575,0.0010725653917526264,4,-0.00013840412532688186,0.0032749776428320316
152.75,0.001494485028928925,0.001034374532741727,4,-0.00015143567607309757,0.003140405733930948
153.25,0.0015719768452437748,0.001106435375988459,4,-0.00018860874193136275,0.003332562432418912
153.75,0.001494485028928925,0.001053780853499626,4,-0.00018231546297066588,0.003171285520828516
154.25,0.0015941173641908749,0.0011637294898724703,4,-0.0002576359435066168,0.0034458706718883663
154.75,0.00149079494243775,0.0011871454248250793,4,-0.0003982183430970953,0.0033798082279725954
155.25,0.0016642290075233501,0.0014096645582224736,4,-0.0005788618749792917,0.0039073198900259915
155.75,0.001701129872435175,0.0013479342647742018,4,-0.00044373433791318386,0.0038459940827835336
