z,F_mean,F_std,F_count,CI_lower,CI_upper
43.97,83.49480895444438,6.7061972643260725,8,77.88828773689185,89.1013301719969
44.22,81.06526443468562,7.237323745530771,8,75.01471036681438,87.11581850255685
44.47,78.06080884536125,4.866425886125286,8,73.9923749910001,82.1292426997224
44.72,78.54914960478536,5.712345738295254,8,73.7735090559882,83.32479015358251
44.97,73.76204553409812,8.06198135875983,8,67.02206044838617,80.50203061981007
45.22,71.11099192938937,7.630350368690425,8,64.7318593817992,77.49012447697955
45.47,67.98859475625062,6.626238997068397,8,62.448920322982765,73.52826918951848
45.72,68.145006338035,3.807963567086472,8,64.96146912714701,71.328543548923
45.97,63.94565508865375,6.670613820663208,8,58.368882374467006,69.5224278028405
46.22,62.995463335615625,7.927857818047929,8,56.36760833602188,69.62331833520936
46.47,59.82350073695562,4.797125763812649,8,55.81300323471934,63.83399823919191
46.72,58.48439728753313,6.633826573361256,8,52.93837948173998,64.03041509332627
46.97,54.78139251746625,5.449208616078669,8,50.2257401080996,59.3370449268329
47.22,54.24659488808029,7.141457163787123,8,48.276187288231874,60.2170024879287
47.47,51.924970011484874,5.740823665595664,8,47.12552131965993,56.724418703309816
47.72,49.80811875118181,7.1695729230392375,8,43.814205788371126,55.80203171399249
47.97,50.244869545769376,5.126054771885263,8,45.95938051105348,54.53035858048527
48.22,47.988890802438256,5.138705074677273,8,43.69282584992329,52.284955754953224
48.47,45.043715282508906,5.201427018441672,8,40.695213472761615,49.392217092256196
48.72,44.28235446046331,4.40295058922688,8,40.601395650967774,47.963313269958846
48.97,43.0428372633834,4.068819718955763,8,39.641218851996854,46.44445567476994
49.22,40.086615299650234,2.913046844461762,8,37.65124719199279,42.52198340730768
49.47,39.61698413414412,5.178135591335689,8,35.287954444752046,43.94601382353619
49.72,38.11306406613379,5.559229843840532,8,33.46543160853483,42.76069652373275
49.97,37.24664345623475,5.260138037433147,8,32.84905800628039,41.64422890618911
50.22,34.19945641776712,3.8009432464667663,8,31.021788341793744,37.37712449374049
50.47,33.26791984394343,3.8889766027101027,8,30.016654040349348,36.51918564753751
50.72,32.10533844998382,3.1385330351278427,8,29.481459169390945,34.72921773057669
50.97,30.547996690529793,4.8257522036271805,8,26.513566885696786,34.582426495362796
51.22,28.787238104291923,5.068067041386366,8,24.55022802547093,33.02424818311292
51.47,27.973908704142115,4.007504612275326,8,24.62355100475238,31.32426640353185
51.72,27.40386884774732,3.3711448032490887,8,24.585521262387804,30.222216433106833
51.97,26.296679586207873,4.763553851638801,8,22.31424890492804,30.279110267487706
52.22,25.2579907685059,4.07853177637298,8,21.848252873926498,28.6677286630853
52.47,24.03347625211539,2.1414718450038692,8,22.243160986611176,25.8237915176196
52.72,23.27170111350693,3.5016783135825365,8,20.344224782534884,26.199177444478973
52.97,22.040618977375928,2.675911914845233,8,19.80350063212709,24.277737322624766
53.22,22.284965074897855,3.4928210891672724,8,19.36489356884454,25.20503658095117
53.47,20.996079553696344,4.402141417134953,8,17.315797228998857,24.67636187839383
53.72,19.219307686224628,3.4944671931418494,8,16.29786000280939,22.140755369639866
53.97,18.490487221744417,2.889620153494409,8,16.07470431786023,20.906270125628602
54.22,17.41171591754074,2.911578128214861,8,14.977575687393642,19.845856147687837
54.47,16.105518233362808,3.1640955593106743,8,13.46026814774342,18.750768318982196
54.72,16.583256964054645,3.8235486253308792,8,13.386690318409507,19.779823609699783
54.97,16.568655254380573,2.353407633195683,8,14.601157235905921,18.536153272855227
55.22,14.505799544311975,2.3177039995423057,8,12.568150510549748,16.4434485780742
55.47,14.432211740422812,2.843077357827069,8,12.05533958746766,16.809083893377963
55.72,12.573439098702682,2.353402122711543,8,10.60594568710806,14.540932510297305
55.97,14.243427557003587,3.2970429100003127,8,11.487030704732419,16.999824409274755
56.22,12.275776868299893,2.90889667367277,8,9.843878390250381,14.707675346349404
56.47,12.1465583591277,3.2849758558095603,8,9.400249816622441,14.89286690163296
56.72,11.646096973298082,2.7399224653349905,8,9.355464468634773,13.936729477961391
56.97,11.781220964030151,2.6821383772988074,8,9.538897165902384,14.023544762157918
57.22,10.852154197214123,1.7412885816428474,8,9.396400512365776,12.30790788206247
57.47,9.988464191657693,2.8733535660404015,8,7.5862804952085785,12.390647888106807
57.72,9.062817469564285,2.83775019830239,8,6.690398933424625,11.435236005703945
57.97,9.27380574681445,2.4236974280914754,8,7.247543989229854,11.300067504399046
58.22,8.503263356561538,2.007151009549755,8,6.825243119707746,10.18128359341533
58.47,7.591193745039261,1.6531640542354258,8,6.20911400881225,8.973273481266272
58.72,7.429757150363301,1.816574059024924,8,5.911063231328658,8.948451069397944
58.97,8.200769568369202,2.5539010354078218,8,6.065654870996481,10.335884265741923
59.22,6.316521992949032,1.7212620205763112,8,4.877510932140606,7.755533053757459
59.47,6.7614255828413095,2.3638151086886308,8,4.785226697113204,8.737624468569415
59.72,6.706540158815734,2.4794260416504024,8,4.633688114362458,8.77939220326901
59.97,5.136056399225995,2.1746099201023292,8,3.3180370096369334,6.954075788815057
60.22,5.3240601600765345,2.357212548815383,8,3.353381152538777,7.294739167614292
60.47,4.842214351389427,1.9177848321106261,8,3.2389061085608204,6.445522594218033
60.72,5.336493792829673,1.9256205556544126,8,3.726634721182354,6.946352864476992
60.97,4.469030646966825,1.516736344665054,8,3.2010073302306674,5.737053963702983
61.22,4.83622730516828,1.5783946852828892,8,3.516656325682641,6.155798284653919
61.47,4.386471163072032,1.31947086549886,8,3.283365914034122,5.489576412109941
61.72,4.565490441799462,1.8755487218477978,8,2.9974924707988393,6.1334884128000855
61.97,4.294837037248572,1.8019760113222207,8,2.7883473915083377,5.8013266829888055
62.22,3.0166072308294836,0.7439207272929105,8,2.3946739387786193,3.638540522880348
62.47,2.9634178284740056,1.3530544145587609,8,1.832236029799441,4.09459962714857
62.72,3.3811836152529415,1.5258271703861843,8,2.1055601780190294,4.656807052486854
62.97,2.7326952122923616,1.2384615682389384,8,1.6973154306102667,3.7680749939744564
63.22,2.741717898568736,1.4080970503184909,8,1.564519304817393,3.9189164923200783
63.47,2.9194061185095657,1.3599230952872678,8,1.7824819590419743,4.056330277977157
63.72,2.456800378795007,0.7586928720481521,8,1.822517264671418,3.0910834929185955
63.97,2.19670451747558,0.9715021515939112,8,1.384508393334791,3.0089006416163695
64.22,2.5554452203978544,1.1893024296902532,8,1.561163507031754,3.5497269337639548
64.47,2.3353756144151556,1.1939727228708878,8,1.3371894382399,3.3335617905904114
64.72,1.8809520764815773,0.835797671703617,8,1.1822077366879524,2.579696416275202
64.97,1.4608680024860696,0.7157447805436218,8,0.8624903914043355,2.059245613567804
65.22,1.8448220171515102,0.8884875530965269,8,1.1020278341552245,2.587616200147796
65.47,1.733314099814453,0.8104654438055688,8,1.0557480325350883,2.4108801670938176
65.72,1.6408421013558785,0.7803346778105876,8,0.9884659848330472,2.2932182178787097
65.97,1.2518876255559057,0.31712310028440366,8,0.9867660789860673,1.5170091721257442
66.22,1.495160040832217,0.7797770003318356,8,0.8432501543491441,2.14706992731529
66.47,1.3451925584862963,0.8658690255928331,8,0.6213079376995558,2.0690771792730365
66.72,1.3389542793217815,0.6161734842104047,8,0.8238203551684085,1.8540882034751545
66.97,1.3124719857123066,0.4603993564764983,8,0.9275684913930984,1.6973754800315148
67.22,0.7778273067899591,0.4241700153977028,8,0.4232122995894828,1.1324423139904356
67.47,0.8131805666117379,0.384161711226212,8,0.4920133387375531,1.1343477944859226
67.72,0.8772798612893815,0.44414795807836377,8,0.5059628760367534,1.2485968465420096
67.97,0.6722089364128716,0.4888300665300011,8,0.263536773672147,1.0808810991535962
68.22,0.8807682280658465,0.6905920246047207,8,0.3034188471856797,1.4581176089460133
68.47,0.6975269904917918,0.3680719465741524,8,0.38981114249082705,1.0052428384927565
68.72,0.5617453395266347,0.42322316273442095,8,0.20792192096236284,0.9155687580909067
68.97,0.6804638716195708,0.3705427262471542,8,0.37068240011923914,0.9902453431199024
69.22,0.7242624522329506,0.5907882666233792,8,0.23035110108245344,1.2181738033834477
69.47,0.4963898754363374,0.4637994200011642,8,0.10864385687563854,0.8841358939970363
69.72,0.4036056410424963,0.2256370793130443,8,0.21496832204136876,0.5922429600436239
69.97,0.4251984936864189,0.2636385167408694,8,0.20479117794362717,0.6456058094292105
70.22,0.24422532183380236,0.17421569066743386,8,0.0985773595596576,0.3898732841079471
70.47,0.3331531185975205,0.33344041191885854,8,0.054389958116525805,0.6119162790785152
70.72,0.3873806463942419,0.39652194030207516,8,0.055880008416499705,0.7188812843719841
70.97,0.2964432921629006,0.26201415775196735,8,0.07739397451906829,0.515492609806733
71.22,0.37302372559931996,0.44799873698338283,8,-0.001512591382474393,0.7475600425811143
71.47,0.43290929715685,0.2735675442114325,8,0.2042011067172314,0.6616174875964687
71.72,0.17915198170657312,0.2493005658295108,8,-0.029268507101022995,0.3875724705141692
71.97,0.21106873836294723,0.21038667387531743,8,0.035181077371094854,0.38695639935479964
72.22,0.3058504616286895,0.2125007551918424,8,0.12819538442619577,0.48350553883118325
72.47,0.18133072984013562,0.1387708649328966,8,0.06531538344358323,0.297346076236688
72.72,0.1358602618461425,0.1512688290890211,8,0.009396355937291795,0.26232416775499323
72.97,0.2246344056914456,0.27314321419137594,8,-0.0037190359737301615,0.45298784735662134
73.22,0.19212802387960687,0.15698233959939345,8,0.06088750364813364,0.32336854411108007
73.47,0.18363406669063,0.2704185914444117,8,-0.04244153335453546,0.40970966673579545
73.72,0.11750957695237091,0.1442403697166599,8,-0.0030783898743614035,0.23809754377910322
73.97,0.07194700264527625,0.07350112524127764,8,0.010498524180242483,0.13339548111031002
74.22,0.1274751974048656,0.16487492577171062,8,-0.010363689992430147,0.26531408480216134
74.47,0.1499695632952625,0.25531553009784386,8,-0.06347956148351522,0.3634186880740402
74.72,0.12807226404807812,0.15213433330808576,8,0.00088477850433058,0.2552597495918256
74.97,0.0692458364251543,0.09950779200412008,8,-0.013944759555467784,0.1524364324057764
75.22,0.10133770599069937,0.20595806391663277,8,-0.07084754442195494,0.27352295640335367
75.47,0.08482427342786625,0.09733529298881628,8,0.003449932076258086,0.1661986147794744
75.72,0.12172426997842735,0.2092542118496817,8,-0.0532166290670424,0.2966651690238971
75.97,0.09630396162476562,0.1518795058933082,8,-0.030670482868823068,0.2232784061183543
76.22,0.09156605962995,0.15661399102238052,8,-0.03936651348468788,0.22249863274458787
76.47,0.08918354875040563,0.13992372082468638,8,-0.027795609291307102,0.20616270679211834
76.72,0.11445826094735437,0.13696941389622327,8,-5.103469324760357e-05,0.22896755658795634
76.97,0.04438770396683062,0.07646310602986904,8,-0.01953705240693083,0.10831246034059208
77.22,0.05772655434579249,0.06882597446990764,8,0.00018659973739732633,0.11526650895418766
77.47,0.11463992390334865,0.14668782133862335,8,-0.007994163684021671,0.23727401149071897
77.72,0.07165823011175124,0.12821209147631907,8,-0.03552976076835389,0.17884622099185638
77.97,0.020394755535261287,0.04339080917502062,8,-0.015880868741498383,0.05667037981202096
78.22,0.01554485902539185,0.02770430024127361,8,-0.007616515595423947,0.03870623364620765
78.47,0.00053465626625,0.0015122362858770208,8,-0.0007296049071907984,0.0017989174396907984
78.72,0.011853636110892487,0.019064466691811038,8,-0.004084656903174312,0.027791929124959286
78.97,0.08535265426103937,0.2381935006483106,8,-0.1137820956771685,0.28448740419924723
79.22,0.11460696669027312,0.20192343661704576,8,-0.054205250888948064,0.2834191842694943
79.47,0.017020025673681237,0.032595341443158135,8,-0.01023036172046295,0.04427041306782542
79.72,0.030381036620676875,0.07488800238597948,8,-0.03222690015305771,0.09298897339441145
79.97,0.05307693938776686,0.12316024606246286,8,-0.04988760303351537,0.1560414818090491
80.22,0.07156250165826437,0.14744668194468835,8,-0.051706009272376896,0.19483101258890564
80.47,0.003623558590025,0.006754884304206734,8,-0.002023666011479985,0.009270783191529984
80.72,0.01603815709220625,0.030368737886894853,8,-0.009350743144726715,0.04142705732913922
80.97,0.005047805190730375,0.014277349121896408,8,-0.00688835738058661,0.01698396776204736
81.22,0.0,0.0,8,0.0,0.0
81.47,0.0,0.0,8,0.0,0.0
81.72,0.0,0.0,8,0.0,0.0
81.97,0.0,0.0,8,0.0,0.0
82.22,0.013117038581668124,0.03710058772073242,8,-0.017899828957622547,0.0441339061209588
82.47,0.016053752393699987,0.04322117503344774,8,-0.02008005419168206,0.05218755897908203
82.72,0.00085842580393625,0.0024279948284353444,8,-0.0011714286702444393,0.002888280278116939
82.97,0.01564347075518125,0.044246417009128416,8,-0.021347459571602827,0.05263440108196533
83.22,0.09874738401161438,0.25272085080663104,8,-0.11253253459479005,0.3100273026180188
83.47,0.02040584026770625,0.03815837843124393,8,-0.011495362436277596,0.0523070429716901
83.72,0.0006570381278125,0.001858384462697329,8,-0.0008966101634340569,0.002210686419059057
83.97,0.01227624878325,0.03472247504867671,8,-0.01675246680820936,0.04130496437470936
84.22,0.0,0.0,8,0.0,0.0
84.47,0.0,0.0,8,0.0,0.0
84.72,0.0,0.0,8,0.0,0.0
84.97,0.0,0.0,8,0.0,0.0
85.22,0.0,0.0,8,0.0,0.0
85.47,0.0,0.0,8,0.0,0.0
85.72,0.0,0.0,8,0.0,0.0
85.97,0.0,0.0,8,0.0,0.0
86.22,0.0,0.0,8,0.0,0.0
86.47,0.0,0.0,8,0.0,0.0
86.72,0.0,0.0,8,0.0,0.0
86.97,0.0,0.0,8,0.0,0.0
87.22,0.0,0.0,8,0.0,0.0
87.47,0.0,0.0,8,0.0,0.0
87.72,0.0015399406501875,0.004355609905489609,8,-0.002101440357259423,0.0051813216576344235
87.97,0.004267274270749987,0.012069674296120781,8,-0.005823225958063346,0.014357774499563321
88.22,0.0,0.0,8,0.0,0.0
88.47,0.0,0.0,8,0.0,0.0
88.72,0.0,0.0,8,0.0,0.0
88.97,0.0,0.0,8,0.0,0.0
89.22,0.0,0.0,8,0.0,0.0
89.47,0.0,0.0,8,0.0,0.0
89.72,0.0,0.0,8,0.0,0.0
89.97,0.0,0.0,8,0.0,0.0
90.22,0.0,0.0,8,0.0,0.0
90.47,0.0,0.0,8,0.0,0.0
90.72,0.00702717347143125,0.019875848056892995,8,-0.009589451339264539,0.023643798282127038
90.97,0.0,0.0,8,0.0,0.0
91.22,0.0,0.0,8,0.0,0.0
91.47,0.0,0.0,8,0.0,0.0
91.72,0.0,0.0,8,0.0,0.0
91.97,0.0,0.0,8,0.0,0.0
92.22,0.0,0.0,8,0.0,0.0
92.47,0.0,0.0,8,0.0,0.0
92.72,0.0,0.0,8,0.0,0.0
92.97,0.0,0.0,8,0.0,0.0
93.22,0.0,0.0,8,0.0,0.0
93.47,0.0,0.0,8,0.0,0.0
93.72,0.0,0.0,8,0.0,0.0
93.97,0.0,0.0,8,0.0,0.0
94.22,0.0,0.0,8,0.0,0.0
94.47,0.0,0.0,8,0.0,0.0
94.72,0.0,0.0,8,0.0,0.0
94.97,0.0,0.0,8,0.0,0.0
95.22,0.0,0.0,8,0.0,0.0
95.47,0.0,0.0,8,0.0,0.0
95.72,0.0,0.0,8,0.0,0.0
95.97,0.0,0.0,8,0.0,0.0
96.22,0.0,0.0,8,0.0,0.0
96.47,0.0,0.0,8,0.0,0.0
96.72,0.0,0.0,8,0.0,0.0
96.97,0.0,0.0,8,0.0,0.0
97.22,0.0,0.0,8,0.0,0.0
97.47,0.0,0.0,8,0.0,0.0
97.72,0.0,0.0,8,0.0,0.0
97.97,0.0,0.0,8,0.0,0.0
98.22,0.0,0.0,8,0.0,0.0
98.47,0.0,0.0,8,0.0,0.0
98.72,0.0,0.0,8,0.0,0.0
98.97,0.0,0.0,8,0.0,0.0
99.22,0.0,0.0,8,0.0,0.0
99.47,0.0,0.0,8,0.0,0.0
99.72,0.0,0.0,8,0.0,0.0
99.97,0.0,0.0,8,0.0,0.0
100.22,0.0,0.0,8,0.0,0.0
100.47,0.0,0.0,8,0.0,0.0
100.72,0.0,0.0,8,0.0,0.0
100.97,0.0,0.0,8,0.0,0.0
101.22,0.0,0.0,8,0.0,0.0
101.47,0.0,0.0,8,0.0,0.0
101.72,0.0,0.0,8,0.0,0.0
101.97,0.0,0.0,8,0.0,0.0
102.22,0.0,0.0,8,0.0,0.0
102.47,0.0,0.0,8,0.0,0.0
102.72,0.0,0.0,8,0.0,0.0
102.97,0.0,0.0,8,0.0,0.0
